item 702, 43.22, 48.28, "item 702"
item 703, 53.57, 56.69, "item 703"
item 704, 66.13, 42.11, "item 704"
item 705, 71.78, 84.04, "item 705"
item 706, 54.12, 66.24, "item 706"
item 707, 38.14, 92, "item 707"
item 708, 61.38, 10.92, "item 708"
item 709, 2.93, 60.94, "item 709"
item 710, 13.36, 96.81, "item 710"
item 711, 44.67, 99.02, "item 711"
item 712, 32.95, 96.71, "item 712"
item 713, 23.43, 62.98, "item 713"
item 714, 99.33, 41.39, "item 714"
item 715, 22.07, 82.94, "item 715"
item 716, 65.48, 34.51, "item 716"
item 717, 22.94, 43.03, "item 717"
item 718, 41.73, 74.74, "item 718"
item 719, 38.89, 94.67, "item 719"
item 720, 38.73, 85.23, "item 720"
item 721, 41.47, 82.6, "item 721"
item 722, 50.94, 80.06, "item 722"
item 723, 7.02, 45.17, "item 723"
item 724, 53.77, 55.47, "item 724"
item 725, 31.66, 9.73, "item 725"
item 726, 81.73, 79.46, "item 726"
item 727, 49.87, 41.78, "item 727"
item 728, 53.04, 67.73, "item 728"
item 729, 28.4, 21.96, "item 729"
item 730, 6.66, 76.04, "item 730"
item 731, 96.88, 19.1, "item 731"
item 732, 22.17, 9.59, "item 732"
item 733, 19.81, 99.36, "item 733"
item 734, 99.57, 48.51, "item 734"
item 735, 10.77, 61.56, "item 735"
item 736, 86.6, 15.25, "item 736"
item 737, 38.77, 17.21, "item 737"
item 738, 54.66, 64.34, "item 738"
item 739, 79.47, 39.89, "item 739"
item 740, 40.59, 58.08, "item 740"
item 741, 19.24, 93.15, "item 741"
item 742, 91.4, 2.52, "item 742"
item 743, 29.02, 8.9, "item 743"
item 744, 71.89, 57.56, "item 744"
item 745, 86.34, 28.59, "item 745"
item 746, 20.72, 1.88, "item 746"
item 747, 39.38, 38.76, "item 747"
item 748, 69.65, 29.26, "item 748"
item 749, 74.43, 29.17, "item 749"
item 750, 72.91, 76.04, "item 750"
item 751, 69.65, 77.02, "item 751"
item 752, 28.57, 31.28, "item 752"
item 753, 92.35, 13.92, "item 753"
item 754, 12.57, 60.99, "item 754"
item 755, 24.27, 63.63, "item 755"
item 756, 87.25, 85.66, "item 756"
item 757, 79.93, 48.02, "item 757"
item 758, 91.03, 86.28, "item 758"
item 759, 17.1, 46.37, "item 759"
item 760, 63.56, 78.4, "item 760"
item 761, 24.82, 58.84, "item 761"
item 762, 11.59, 85.87, "item 762"
item 763, 14.68, 68.72, "item 763"
item 764, 74.83, 66.42, "item 764"
item 765, 33.97, 20.07, "item 765"
item 766, 8.02, 89.7, "item 766"
item 767, 65.58, 27.62, "item 767"
item 768, 56.01, 45.17, "item 768"
item 769, 78.76, 13.66, "item 769"
item 770, 61.7, 61.88, "item 770"
item 771, 47.38, 23.38, "item 771"
item 772, 13.4, 55.2, "item 772"
item 773, 57.92, 4.39, "item 773"
item 774, 7.74, 76.58, "item 774"
item 775, 87.88, 48.8, "item 775"
item 776, 76.99, 31.42, "item 776"
item 777, 47.5, 86.82, "item 777"
item 778, 5.55, 47.73, "item 778"
item 779, 42.25, 90.08, "item 779"
item 780, 39.36, 23.38, "item 780"
item 781, 31.86, 89.3, "item 781"
item 782, 74.2, 53.34, "item 782"
item 783, 32.75, 36.53, "item 783"
item 784, 93.88, 40.21, "item 784"
item 785, 35, 45.02, "item 785"
item 786, 17.97, 20.63, "item 786"
item 787, 82.62, 21.47, "item 787"
item 788, 10.13, 98.69, "item 788"
item 789, 96.18, 64.57, "item 789"
item 790, 92.46, 62.91, "item 790"
item 791, 0.81, 41.53, "item 791"
item 792, 9.62, 77.94, "item 792"
item 793, 59.17, 70.02, "item 793"
item 794, 86.71, 84.23, "item 794"
item 795, 99.19, 26.65, "item 795"
item 796, 29.41, 9.29, "item 796"
item 797, 69.11, 75.22, "item 797"
item 798, 21.66, 92.85, "item 798"
item 799, 48.9, 58.08, "item 799"
item 800, 86.71, 54.81, "item 800"
item 801, 96.2, 21.99, "item 801"
item 802, 90.38, 89.5, "item 802"
item 803, 7.41, 56.51, "item 803"
item 804, 82.34, 53.08, "item 804"
item 805, 30.34, 7.08, "item 805"
item 806, 90.42, 21.46, "item 806"
item 807, 73.04, 87.79, "item 807"
item 808, 5.89, 35.64, "item 808"
item 809, 15.9, 59.61, "item 809"
item 810, 23.72, 18.51, "item 810"
item 811, 48.44, 58.3, "item 811"
item 812, 30.4, 42.61, "item 812"
item 813, 20.65, 53.8, "item 813"
item 814, 64.44, 51.72, "item 814"
item 815, 19.82, 97.42, "item 815"
item 816, 9.7, 91.17, "item 816"
item 817, 58.12, 66.71, "item 817"
item 818, 20.11, 81.11, "item 818"
item 819, 83.51, 49.24, "item 819"
item 820, 15.99, 75.2, "item 820"
item 821, 7.49, 15.72, "item 821"
item 822, 36.46, 83.18, "item 822"
item 823, 76.38, 20.83, "item 823"
item 824, 80.75, 99.69, "item 824"
item 825, 0.09, 35.64, "item 825"
item 826, 21.37, 74.41, "item 826"
item 827, 91.98, 59.35, "item 827"
item 828, 26.87, 78.54, "item 828"
item 829, 66.7, 80.15, "item 829"
item 830, 88.34, 71.63, "item 830"
item 831, 88.84, 55.16, "item 831"
item 832, 4.73, 49.04, "item 832"
item 833, 64.83, 57.23, "item 833"
item 834, 44.76, 55.31, "item 834"
item 835, 22.71, 93.39, "item 835"
item 836, 70.34, 81.71, "item 836"
item 837, 30.07, 33.53, "item 837"
item 838, 75.54, 26.84, "item 838"
item 839, 59.28, 1.02, "item 839"
item 840, 68.25, 89.03, "item 840"
item 841, 20.6, 67.36, "item 841"
item 842, 97.32, 75.77, "item 842"
item 843, 49.1, 61.93, "item 843"
item 844, 7.18, 61.46, "item 844"
item 845, 49.12, 55, "item 845"
item 846, 83.8, 98, "item 846"
item 847, 71.26, 96.97, "item 847"
item 848, 41.38, 84.31, "item 848"
item 849, 21.27, 0.26, "item 849"
item 850, 87.44, 31.02, "item 850"
item 851, 77.57, 31.59, "item 851"
item 852, 95.33, 14.05, "item 852"
item 853, 24.7, 41.81, "item 853"
item 854, 8.08, 97.15, "item 854"
item 855, 93.79, 98, "item 855"
item 856, 95.02, 17.49, "item 856"
item 857, 37.84, 98.38, "item 857"
item 858, 83.7, 70.74, "item 858"
item 859, 59.58, 44.39, "item 859"
item 860, 93.38, 2.36, "item 860"
item 861, 52.74, 16.22, "item 861"
item 862, 3.82, 10.54, "item 862"
item 863, 13.86, 48.25, "item 863"
item 864, 2.99, 92.8, "item 864"
item 865, 30.84, 28.93, "item 865"
item 866, 70.97, 22.99, "item 866"
item 867, 57.15, 56.25, "item 867"
item 868, 73.79, 28.4, "item 868"
item 869, 36, 64.13, "item 869"
item 870, 60.4, 47.75, "item 870"
item 871, 47.52, 97.81, "item 871"
item 872, 78.86, 90.02, "item 872"
item 873, 13.86, 57.02, "item 873"
item 874, 53.79, 81.14, "item 874"
item 875, 11.93, 44.65, "item 875"
item 876, 95.92, 81.29, "item 876"
item 877, 11.73, 55.32, "item 877"
item 878, 46.9, 78.85, "item 878"
item 879, 79.37, 13.7, "item 879"
item 880, 97.66, 18.89, "item 880"
item 881, 58.01, 25.54, "item 881"
item 882, 57.01, 3.65, "item 882"
item 883, 67.72, 35.42, "item 883"
item 884, 88.75, 10.55, "item 884"
item 885, 45.49, 95.31, "item 885"
item 886, 80.13, 9.32, "item 886"
item 887, 80.67, 35, "item 887"
item 888, 52.22, 23.86, "item 888"
item 889, 87.46, 91.52, "item 889"
item 890, 73.69, 76.72, "item 890"
item 891, 96.6, 98.62, "item 891"
item 892, 93.46, 74.81, "item 892"
item 893, 40.91, 58.94, "item 893"
item 894, 64.9, 42.97, "item 894"
item 895, 55.91, 22.02, "item 895"
item 896, 94.36, 89.24, "item 896"
item 897, 15.93, 69.31, "item 897"
item 898, 10.27, 89.91, "item 898"
item 899, 78.48, 63.66, "item 899"
item 900, 15.72, 15.92, "item 900"
item 901, 15.42, 55.45, "item 901"
item 902, 56.61, 82.66, "item 902"
item 903, 67.93, 49.78, "item 903"
item 904, 10.78, 94.74, "item 904"
item 905, 74.27, 30.27, "item 905"
item 906, 78.99, 74.51, "item 906"
item 907, 84.24, 3.5, "item 907"
item 908, 37.7, 8.43, "item 908"
item 909, 92.13, 75.37, "item 909"
item 910, 95.99, 18.96, "item 910"
item 911, 91.5, 95.47, "item 911"
item 912, 83.85, 71.44, "item 912"
item 913, 78.99, 9.14, "item 913"
item 914, 87.61, 54.99, "item 914"
item 915, 12.31, 37.97, "item 915"
item 916, 39.98, 34.47, "item 916"
item 917, 57.59, 68.91, "item 917"
item 918, 66.29, 56.71, "item 918"
item 919, 45.49, 70.15, "item 919"
item 920, 86.96, 8.08, "item 920"
item 921, 91.86, 67.11, "item 921"
item 922, 76.39, 63.14, "item 922"
item 923, 28.86, 6.27, "item 923"
item 924, 83.08, 34.04, "item 924"
item 925, 35.62, 6.07, "item 925"
item 926, 22.54, 29.42, "item 926"
item 927, 53.51, 44.54, "item 927"
item 928, 64.82, 57.78, "item 928"
item 929, 20.47, 61.38, "item 929"
item 930, 52.26, 65.25, "item 930"
item 931, 61.44, 58.6, "item 931"
item 932, 98.87, 80.64, "item 932"
item 933, 27.21, 68.35, "item 933"
item 934, 43.19, 51.64, "item 934"
item 935, 83.04, 19, "item 935"
item 936, 48.45, 95.17, "item 936"
item 937, 9.85, 71.56, "item 937"
item 938, 70.39, 52.12, "item 938"
item 939, 96.13, 16.95, "item 939"
item 940, 41.65, 32.35, "item 940"
item 941, 66.32, 22.13, "item 941"
item 942, 54.02, 59.13, "item 942"
item 943, 13.15, 87.58, "item 943"
item 944, 54.88, 73.86, "item 944"
item 945, 75.09, 32.53, "item 945"
item 946, 12.9, 41.96, "item 946"
item 947, 28.23, 54.98, "item 947"
item 948, 49.08, 8.27, "item 948"
item 949, 41.79, 23.68, "item 949"
item 950, 74.24, 86.96, "item 950"
item 951, 80.67, 46.29, "item 951"
item 952, 21.77, 34.36, "item 952"
item 953, 24.98, 24.07, "item 953"
item 954, 14.94, 46.19, "item 954"
item 955, 16.52, 47.09, "item 955"
item 956, 62.8, 40.35, "item 956"
item 957, 35.23, 5.8, "item 957"
item 958, 34.95, 35.54, "item 958"
item 959, 54.92, 95.42, "item 959"
item 960, 26.6, 12.33, "item 960"
item 961, 26.64, 67.06, "item 961"
item 962, 87.93, 48.16, "item 962"
item 963, 90.87, 36.58, "item 963"
item 964, 58.89, 50.6, "item 964"
item 965, 24.93, 96.11, "item 965"
item 966, 19.76, 74.49, "item 966"
item 967, 90.91, 86.11, "item 967"
item 968, 40.79, 97.27, "item 968"
item 969, 61.22, 76.31, "item 969"
item 970, 90.13, 44.66, "item 970"
item 971, 63.59, 73.05, "item 971"
item 972, 38.05, 3.74, "item 972"
item 973, 5.77, 17, "item 973"
item 974, 77.77, 34.4, "item 974"
item 975, 11.11, 60.97, "item 975"
item 976, 68.52, 91.56, "item 976"
item 977, 20.56, 20.12, "item 977"
item 978, 94.52, 0.46, "item 978"
item 979, 94.08, 68.79, "item 979"
item 980, 25.53, 85.15, "item 980"
item 981, 75.18, 17.16, "item 981"
item 982, 58.8, 36.51, "item 982"
item 983, 65.68, 38.87, "item 983"
item 984, 20.27, 19.94, "item 984"
item 985, 94.88, 36.36, "item 985"
item 986, 3.8, 65.64, "item 986"
item 987, 57.17, 24.46, "item 987"
item 988, 30.87, 54.35, "item 988"
item 989, 35.1, 84.82, "item 989"
item 990, 20.78, 10.28, "item 990"
item 991, 21.25, 93.9, "item 991"
item 992, 71.24, 39.33, "item 992"
item 993, 1.53, 55.31, "item 993"
item 994, 62.84, 5.85, "item 994"
item 995, 64.86, 73.8, "item 995"
item 996, 17.4, 23.71, "item 996"
item 997, 59.92, 92.6, "item 997"
item 998, 59.6, 48.81, "item 998"
item 999, 28.23, 78.41, "item 999"
item 1000, 54.39, 99.08, "item 1000"
